These cols are required for the NL stats import. ,,,,,,,,,,
"=> the RNC_BSC and NCELL_RNC_BSC are optional, if they are included, their text is concatenated to the start of the cell ids",,,,,,,,,,
"=> the CELL, NCELL, LAYER, NCELL_LAYER are all required.",,,,,,,,,,
"=> the stats can be raw (in which case they will be converted to % of total atts per cell), or pre-processed (assumed to be already in the % atts of total cell atts).  Note: the atts can be mr reports or counter attempts or whatever.",,,,,,,,,,
"=> is nbr, action, nl_size_new, dist are optional, click use if you have the data => these are good to have as they will be shown in the review dialog",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
RNC_BSC,CELL,LAYER,NCELL_RNC_BSC,NCELL,NCELL_LAYER,STATS,IS_NBR,ACTION,NL_SIZE_NEW,DIST_KM
,140166_2,LTE_F1,,140652_3,LTE_F1,8659,Y,,,9.994
,140166_1,LTE_F1,,146168_2,LTE_F1,7304,Y,,,2.4
,140166_1,LTE_F1,,146172_3,LTE_F1,310,Y,,,3.733
,140166_2,LTE_F1,,144680_3,LTE_F1,7235,Y,,,4.062
,140166_2,LTE_F1,,146524_2,LTE_F1,751,Y,,,0.993
,140166_2,LTE_F1,,140745_3,LTE_F1,6588,Y,,,1.15
,140166_3,LTE_F1,,146179_3,LTE_F1,571,Y,,,6.096
,140166_3,LTE_F1,,140948_3,LTE_F1,1884,Y,,,4.141
,140173_1,LTE_F1,,140173_3,LTE_F1,2307,Y,,,0.082
,140173_1,LTE_F1,,140173_2,LTE_F1,6856,Y,,,9.322
,140173_1,LTE_F1,,140714_3,LTE_F1,1052,Y,,,4.426
,140173_1,LTE_F1,,140757_2,LTE_F1,5292,Y,,,0.422
,140173_3,LTE_F1,,146179_2,LTE_F1,4162,Y,,,8.765
,140173_1,LTE_F1,,147571_3,LTE_F1,3293,Y,,,6.383
,140173_1,LTE_F1,,146160_3,LTE_F1,1588,Y,,,6.081
,140173_2,LTE_F1,,140714_3,LTE_F1,1276,Y,,,5.551
,140173_1,LTE_F1,,144610_3,LTE_F1,1613,Y,,,1.98
,140173_1,LTE_F1,,140757_1,LTE_F1,5528,Y,,,2.368
,140173_3,LTE_F1,,144572_1,LTE_F1,4306,Y,,,7.208
,140173_2,LTE_F1,,144686_1,LTE_F1,6129,Y,,,4.171
,140173_1,LTE_F1,,140763_3,LTE_F1,7502,Y,,,9.647
,140173_1,LTE_F1,,144575_3,LTE_F1,7462,Y,,,8.34
,140173_3,LTE_F1,,145261_3,LTE_F1,3552,Y,,,7.442
,140173_2,LTE_F1,,140709_2,LTE_F1,1178,Y,,,5.272
,140173_3,LTE_F1,,147572_2,LTE_F1,948,Y,,,4.858
,140173_3,LTE_F1,,143092_1,LTE_F1,4369,Y,,,3.722
,140173_3,LTE_F1,,140664_2,LTE_F1,7045,Y,,,7.619
,140173_2,LTE_F1,,140669_1,LTE_F1,8495,Y,,,2.231
,140173_2,LTE_F1,,140173_3,LTE_F1,8037,Y,,,1.459
,140173_2,LTE_F1,,140173_1,LTE_F1,5110,Y,,,3.249
,140173_2,LTE_F1,,147571_3,LTE_F1,685,Y,,,6.878
,140173_2,LTE_F1,,140727_1,LTE_F1,1326,Y,,,1.596
,140173_2,LTE_F1,,140727_3,LTE_F1,4504,Y,,,9.081
,140173_1,LTE_F1,,140709_2,LTE_F1,2363,Y,,,7.772
,140173_2,LTE_F1,,147571_2,LTE_F1,3376,Y,,,8.607
,140173_3,LTE_F1,,145678_3,LTE_F1,3419,Y,,,6.611
,140173_1,LTE_F1,,146160_2,LTE_F1,5968,Y,,,4.52
,140173_3,LTE_F1,,144466_2,LTE_F1,9549,Y,,,9.948
,140173_3,LTE_F1,,141190_1,LTE_F1,8368,Y,,,3.316
,140173_1,LTE_F1,,140669_1,LTE_F1,6241,Y,,,4.455
,140173_1,LTE_F1,,144090_3,LTE_F1,6671,Y,,,6.509
,140173_3,LTE_F1,,140739_3,LTE_F1,3231,Y,,,8.711
,140173_3,LTE_F1,,144575_3,LTE_F1,7544,Y,,,4.475
,140173_3,LTE_F1,,144607_1,LTE_F1,3656,Y,,,3.865
,140173_3,LTE_F1,,140709_3,LTE_F1,4408,Y,,,5.83
,140173_3,LTE_F1,,140709_2,LTE_F1,8436,Y,,,6.357
,140173_3,LTE_F1,,146148_1,LTE_F1,897,Y,,,8.756
,140173_2,LTE_F1,,140727_2,LTE_F1,3724,Y,,,3.41
,140173_3,LTE_F1,,145237_1,LTE_F1,6497,Y,,,3.26
,140173_3,LTE_F1,,140731_3,LTE_F1,2608,Y,,,9.112
,140173_3,LTE_F1,,140680_1,LTE_F1,7813,Y,,,6.278
,140173_3,LTE_F1,,146155_1,LTE_F1,6303,Y,,,0.435
,140173_3,LTE_F1,,140173_2,LTE_F1,1232,Y,,,6.718
,140173_3,LTE_F1,,140173_1,LTE_F1,4299,Y,,,6.962
,140173_3,LTE_F1,,140727_3,LTE_F1,8107,Y,,,2.312
,140173_3,LTE_F1,,140757_2,LTE_F1,4543,Y,,,8.276
,140173_3,LTE_F1,,145678_1,LTE_F1,6721,Y,,,6.636
,140173_3,LTE_F1,,144686_1,LTE_F1,3557,Y,,,7.379
,140173_3,LTE_F1,,144686_2,LTE_F1,8171,Y,,,9.144
,140173_3,LTE_F1,,144572_2,LTE_F1,4830,Y,,,0.343
,140173_3,LTE_F1,,145678_2,LTE_F1,6492,Y,,,1.722
,140173_3,LTE_F1,,140757_3,LTE_F1,8854,Y,,,9.068
,140173_3,LTE_F1,,149340_2,LTE_F1,4427,Y,,,7.291
,140173_1,LTE_F1,,140739_3,LTE_F1,9837,Y,,,3.015
,140173_3,LTE_F1,,147571_2,LTE_F1,301,Y,,,3.83
,140173_3,LTE_F1,,144610_3,LTE_F1,4157,Y,,,3.038
,140173_3,LTE_F1,,141190_2,LTE_F1,484,Y,,,9.129
,140173_3,LTE_F1,,140732_2,LTE_F1,8268,Y,,,4.951
,140173_3,LTE_F1,,144686_3,LTE_F1,5382,Y,,,8.259
,140173_1,LTE_F1,,140727_1,LTE_F1,396,Y,,,4.644
,140173_3,LTE_F1,,140727_1,LTE_F1,6621,Y,,,5.279
,140173_3,LTE_F1,,145237_3,LTE_F1,6261,Y,,,9.784
,140173_3,LTE_F1,,140714_3,LTE_F1,4349,Y,,,8.341
,140173_3,LTE_F1,,146160_3,LTE_F1,1552,Y,,,6.047
,140173_2,LTE_F1,,144610_1,LTE_F1,6506,Y,,,1.484
,140173_3,LTE_F1,,140757_1,LTE_F1,9415,Y,,,5.967
,140173_2,LTE_F1,,144090_3,LTE_F1,3173,Y,,,6.788
,140173_3,LTE_F1,,141190_3,LTE_F1,6767,Y,,,5.424
,140173_3,LTE_F1,,144572_3,LTE_F1,2765,Y,,,5.682
,140173_3,LTE_F1,,140669_1,LTE_F1,7126,Y,,,4.692
,140173_3,LTE_F1,,141875_3,LTE_F1,1761,Y,,,1.289
,140173_3,LTE_F1,,145236_1,LTE_F1,3855,Y,,,2.107
,140173_3,LTE_F1,,145261_1,LTE_F1,166,Y,,,6.138
,140173_1,LTE_F1,,140707_3,LTE_F1,2661,Y,,,2.876
,140173_1,LTE_F1,,140714_2,LTE_F1,5590,Y,,,4.751
,140173_3,LTE_F1,,140764_3,LTE_F1,988,Y,,,8.614
,140173_3,LTE_F1,,145261_2,LTE_F1,5477,Y,,,9.081
,140173_3,LTE_F1,,140716_3,LTE_F1,4832,Y,,,6.243
,140173_1,LTE_F1,,140714_1,LTE_F1,3900,Y,,,2.832
,140173_1,LTE_F1,,147571_2,LTE_F1,9949,Y,,,7.366
,140173_1,LTE_F1,,147571_1,LTE_F1,5775,Y,,,6.377
,140173_1,LTE_F1,,146155_1,LTE_F1,8260,Y,,,2.145
,140173_3,LTE_F1,,149700_1,LTE_F1,2371,Y,,,3.21
,140173_2,LTE_F1,,140763_3,LTE_F1,1273,Y,,,2.34
,140173_2,LTE_F1,,144575_3,LTE_F1,3966,Y,,,5.724
,140173_2,LTE_F1,,140739_3,LTE_F1,1858,Y,,,3.416
,140173_2,LTE_F1,,145678_1,LTE_F1,4379,Y,,,4.65
,140173_2,LTE_F1,,146176_1,LTE_F1,6386,Y,,,8.085
,140173_2,LTE_F1,,140701_1,LTE_F1,2177,Y,,,4.132
,140173_2,LTE_F1,,140686_3,LTE_F1,3714,Y,,,2.792
,140173_1,LTE_F1,,149340_2,LTE_F1,2749,Y,,,8.918
,140173_3,LTE_F1,,146166_3,LTE_F1,5147,Y,,,7.097
,140173_2,LTE_F1,,144610_3,LTE_F1,9773,Y,,,2.728
,140173_1,LTE_F1,,140720_3,LTE_F1,4486,Y,,,4.837
,140173_3,LTE_F1,,147572_3,LTE_F1,8894,Y,,,0.708
,140173_2,LTE_F1,,140764_2,LTE_F1,3069,Y,,,4.956
,140173_3,LTE_F1,,140664_1,LTE_F1,286,Y,,,0.73
,140173_1,LTE_F1,,140686_3,LTE_F1,2128,Y,,,8.328
,140173_3,LTE_F1,,141499_3,LTE_F1,6570,Y,,,1.055
,140173_3,LTE_F1,,144468_1,LTE_F1,5015,Y,,,7.032
,140173_3,LTE_F1,,140764_2,LTE_F1,1021,Y,,,8.36
,140173_3,LTE_F1,,140687_3,LTE_F1,6750,Y,,,9.509
,140173_3,LTE_F1,,144469_1,LTE_F1,7117,Y,,,9.314
,140173_1,LTE_F1,,144686_1,LTE_F1,8679,Y,,,7.64
,140173_1,LTE_F1,,140727_3,LTE_F1,9846,Y,,,7.886
,140173_3,LTE_F1,,140732_1,LTE_F1,2691,Y,,,6.689
,140173_2,LTE_F1,,147571_1,LTE_F1,3419,Y,,,9.194
,140173_2,LTE_F1,,144470_2,LTE_F1,1191,Y,,,8.984
,140173_2,LTE_F1,,141499_3,LTE_F1,749,Y,,,2.688
,140173_1,LTE_F1,,140731_3,LTE_F1,2314,Y,,,1.906
,140173_3,LTE_F1,,144684_1,LTE_F1,9094,Y,,,2.018
,140173_3,LTE_F1,,140720_3,LTE_F1,9184,Y,,,0.112
,140173_1,LTE_F1,,144608_3,LTE_F1,4638,Y,,,1.027
,140173_2,LTE_F1,,140712_2,LTE_F1,1983,Y,,,1.625
,140173_3,LTE_F1,,144090_3,LTE_F1,3300,Y,,,1.1
,140173_1,LTE_F1,,141875_3,LTE_F1,3798,Y,,,6.156
,140173_2,LTE_F1,,140680_1,LTE_F1,5740,Y,,,7.97
,140173_2,LTE_F1,,140689_1,LTE_F1,9125,Y,,,1.953
,140173_2,LTE_F1,,145258_3,LTE_F1,4309,Y,,,7.182
,140173_2,LTE_F1,,141875_3,LTE_F1,3290,Y,,,9.893
,140173_3,LTE_F1,,147571_3,LTE_F1,6098,Y,,,6.162
,140173_1,LTE_F1,,145678_1,LTE_F1,4740,Y,,,0.217
,140173_1,LTE_F1,,140745_3,LTE_F1,9435,Y,,,7.189
,140173_2,LTE_F1,,146155_1,LTE_F1,1912,Y,,,1.238
,140173_1,LTE_F1,,140675_1,LTE_F1,9487,Y,,,0.236
,140173_2,LTE_F1,,141450_2,LTE_F1,4931,Y,,,8.829
,140173_2,LTE_F1,,146152_3,LTE_F1,8833,Y,,,0.44
,140173_2,LTE_F1,,140693_3,LTE_F1,102,Y,,,8.537
,140173_2,LTE_F1,,146179_2,LTE_F1,2042,Y,,,9.446
,140173_2,LTE_F1,,140714_2,LTE_F1,4634,Y,,,0.843
,140173_1,LTE_F1,,141190_2,LTE_F1,1641,Y,,,8.085
,140173_2,LTE_F1,,140948_3,LTE_F1,8098,Y,,,4.176
,140173_2,LTE_F1,,144608_3,LTE_F1,3297,Y,,,1.254
,140173_2,LTE_F1,,140725_2,LTE_F1,6756,Y,,,3.257
,140173_2,LTE_F1,,145435_2,LTE_F1,7701,Y,,,5.401
,140173_1,LTE_F1,,140764_2,LTE_F1,778,Y,,,3.439
,140173_2,LTE_F1,,144605_2,LTE_F1,3219,Y,,,6.352
,140173_1,LTE_F1,,140691_3,LTE_F1,7782,Y,,,1.421
,140173_2,LTE_F1,,140720_3,LTE_F1,9029,Y,,,1.448
,140173_2,LTE_F1,,146160_2,LTE_F1,9083,Y,,,7.21
,140173_2,LTE_F1,,144713_2,LTE_F1,6234,Y,,,2.273
,140173_1,LTE_F1,,140687_3,LTE_F1,8471,Y,,,5.677
,140173_2,LTE_F1,,140757_2,LTE_F1,9665,Y,,,4.351
,140173_1,LTE_F1,,140712_2,LTE_F1,1704,Y,,,7.937
,140173_1,LTE_F1,,146179_2,LTE_F1,979,Y,,,8.307
,140173_2,LTE_F1,,140720_2,LTE_F1,3472,Y,,,2.026
,140173_3,LTE_F1,,141450_3,LTE_F1,3110,Y,,,3.34
,140221_2,LTE_F1,,140707_1,LTE_F1,3364,Y,,,9.56
,140221_2,LTE_F1,,147620_3,LTE_F1,7448,Y,,,0.03
,140221_2,LTE_F1,,147620_2,LTE_F1,1613,Y,,,3.543
,140221_2,LTE_F1,,140707_2,LTE_F1,1703,Y,,,8.516
,140221_2,LTE_F1,,144584_2,LTE_F1,9815,Y,,,2.906
,140221_2,LTE_F1,,140687_1,LTE_F1,4876,Y,,,8.23
,140221_2,LTE_F1,,140643_3,LTE_F1,2586,Y,,,9.662
,140221_2,LTE_F1,,144575_3,LTE_F1,2907,Y,,,0.292
,140221_2,LTE_F1,,145258_2,LTE_F1,2892,Y,,,5.967
,140221_2,LTE_F1,,146152_1,LTE_F1,9939,Y,,,9.878
,140221_2,LTE_F1,,140712_2,LTE_F1,7734,Y,,,5.5
,140221_3,LTE_F1,,146152_3,LTE_F1,2957,Y,,,0.612
,140221_3,LTE_F1,,140739_3,LTE_F1,7191,Y,,,0.758
,140221_3,LTE_F1,,140739_1,LTE_F1,7272,Y,,,6.436
,140221_3,LTE_F1,,140707_1,LTE_F1,2624,Y,,,3.434
,140221_2,LTE_F1,,140712_1,LTE_F1,2792,Y,,,7.798
,140221_3,LTE_F1,,140712_2,LTE_F1,3372,Y,,,5.834
,140221_3,LTE_F1,,146205_1,LTE_F1,8327,Y,,,8.253
,140221_3,LTE_F1,,146152_2,LTE_F1,8142,Y,,,5.624
,140221_2,LTE_F1,,140707_3,LTE_F1,7962,Y,,,5.819
,140221_2,LTE_F1,,145258_3,LTE_F1,7911,Y,,,2.743
,140221_3,LTE_F1,,145258_3,LTE_F1,1162,Y,,,6.471
,140221_3,LTE_F1,,146152_1,LTE_F1,8107,Y,,,7.641
,140221_2,LTE_F1,,147620_1,LTE_F1,7644,Y,,,7.287
,140221_3,LTE_F1,,140707_3,LTE_F1,6200,Y,,,6.853
,140221_2,LTE_F1,,140701_3,LTE_F1,2113,Y,,,7.164
,140221_2,LTE_F1,,144610_1,LTE_F1,6763,Y,,,7.836
,140221_2,LTE_F1,,140677_1,LTE_F1,9915,Y,,,0.425
,140221_2,LTE_F1,,146205_1,LTE_F1,357,Y,,,2.242
,140221_2,LTE_F1,,140948_3,LTE_F1,6908,Y,,,4.339
,140221_2,LTE_F1,,144470_2,LTE_F1,872,Y,,,2.323
,140221_3,LTE_F1,,147620_3,LTE_F1,777,Y,,,0.145
,140221_3,LTE_F1,,147620_2,LTE_F1,5443,Y,,,9.606
,140221_3,LTE_F1,,140712_1,LTE_F1,608,Y,,,6.408
,140221_2,LTE_F1,,140711_3,LTE_F1,36,Y,,,5.264
,140221_2,LTE_F1,,141499_3,LTE_F1,5378,Y,,,0.565
,140221_3,LTE_F1,,145258_2,LTE_F1,5316,Y,,,0.646
,140221_3,LTE_F1,,144575_3,LTE_F1,8394,Y,,,7.115
,140221_2,LTE_F1,,140739_2,LTE_F1,5689,Y,,,7.266
,140221_3,LTE_F1,,140707_2,LTE_F1,4155,Y,,,8.985
,140221_2,LTE_F1,,140691_2,LTE_F1,4075,Y,,,7.475
,140221_2,LTE_F1,,143091_3,LTE_F1,1478,Y,,,7.215
,140221_2,LTE_F1,,140744_3,LTE_F1,4597,Y,,,9.661
,140221_2,LTE_F1,,144604_3,LTE_F1,6171,Y,,,3.328
,140221_3,LTE_F1,,140580_3,LTE_F1,3193,Y,,,7.982
,140221_2,LTE_F1,,140580_2,LTE_F1,4577,Y,,,7.676
,140221_2,LTE_F1,,146152_2,LTE_F1,7369,Y,,,9.672
,140221_2,LTE_F1,,141043_1,LTE_F1,6628,Y,,,1.725
,140221_2,LTE_F1,,140687_3,LTE_F1,9694,Y,,,2.47
,140221_2,LTE_F1,,144682_3,LTE_F1,5926,Y,,,2.252
,140221_2,LTE_F1,,140580_1,LTE_F1,8434,Y,,,6.744
,140221_2,LTE_F1,,140221_3,LTE_F1,8749,Y,,,1.228
,140221_3,LTE_F1,,140221_2,LTE_F1,6670,Y,,,2.807
,140221_2,LTE_F1,,145274_2,LTE_F1,5400,Y,,,7.301
,140221_3,LTE_F1,,140711_3,LTE_F1,1292,Y,,,6.468
,140221_2,LTE_F1,,140580_3,LTE_F1,4896,Y,,,2.887
,140221_2,LTE_F1,,144242_3,LTE_F1,9329,Y,,,0.671
,140221_2,LTE_F1,,140693_3,LTE_F1,2467,Y,,,2.57
,140221_2,LTE_F1,,147561_3,LTE_F1,9073,Y,,,9.603
,140221_2,LTE_F1,,140688_2,LTE_F1,3058,Y,,,0.197
,140221_3,LTE_F1,,146176_1,LTE_F1,7771,Y,,,1.53
,140221_3,LTE_F1,,146205_3,LTE_F1,2563,Y,,,2.013
,140221_3,LTE_F1,,140643_3,LTE_F1,5574,Y,,,0.839
,140221_2,LTE_F1,,140654_3,LTE_F1,8160,Y,,,1.027
,140221_2,LTE_F1,,144677_1,LTE_F1,4982,Y,,,0.562
,140221_2,LTE_F1,,140695_1,LTE_F1,2180,Y,,,2.121
,140221_3,LTE_F1,,147620_1,LTE_F1,4742,Y,,,8.488
,140221_2,LTE_F1,,140745_3,LTE_F1,5297,Y,,,4.436
,140221_2,LTE_F1,,144605_2,LTE_F1,4339,Y,,,1.223
,140221_3,LTE_F1,,141499_3,LTE_F1,9583,Y,,,2.948
,140221_2,LTE_F1,,140698_3,LTE_F1,5656,Y,,,9.468
,140221_2,LTE_F1,,146205_2,LTE_F1,9735,Y,,,9.286
,140221_2,LTE_F1,,147561_2,LTE_F1,3510,Y,,,8.023
,140221_2,LTE_F1,,140691_1,LTE_F1,6145,Y,,,5.001
,140221_2,LTE_F1,,146186_3,LTE_F1,2681,Y,,,0.668
,140221_2,LTE_F1,,144610_2,LTE_F1,9982,Y,,,4.916
,140221_2,LTE_F1,,146176_2,LTE_F1,9006,Y,,,5.941
,140221_2,LTE_F1,,140739_1,LTE_F1,6594,Y,,,0.544
,140221_2,LTE_F1,,140669_1,LTE_F1,6631,Y,,,5.451
,140221_3,LTE_F1,,140711_2,LTE_F1,628,Y,,,5.148
,140221_2,LTE_F1,,140947_3,LTE_F1,5889,Y,,,1.21
,140221_2,LTE_F1,,140730_3,LTE_F1,214,Y,,,2.415
,140221_2,LTE_F1,,141024_3,LTE_F1,1814,Y,,,6.005
,140221_3,LTE_F1,,145258_1,LTE_F1,3589,Y,,,9.423
,140221_2,LTE_F1,,146176_1,LTE_F1,2379,Y,,,8.604
,140221_2,LTE_F1,,144090_2,LTE_F1,6439,Y,,,9.219
,140221_2,LTE_F1,,140641_3,LTE_F1,91,Y,,,8.413
,140221_2,LTE_F1,,144584_1,LTE_F1,5251,Y,,,4.11
,140221_2,LTE_F1,,144468_3,LTE_F1,4727,Y,,,7.323
,140221_2,LTE_F1,,140689_1,LTE_F1,2048,Y,,,4.411
,140229_3,LTE_F1,,140750_2,LTE_F1,1586,Y,,,2.889
,140229_1,LTE_F1,,140229_2,LTE_F1,2195,Y,,,6.078
,140229_1,LTE_F1,,144472_1,LTE_F1,4568,Y,,,4.474
,140229_1,LTE_F1,,146172_2,LTE_F1,6441,Y,,,4.225
,140229_1,LTE_F1,,140715_3,LTE_F1,4470,Y,,,7.448
,140229_3,LTE_F1,,140726_2,LTE_F1,3634,Y,,,7.133
,140229_1,LTE_F1,,140166_2,LTE_F1,4750,Y,,,2.417
,140229_2,LTE_F1,,144228_3,LTE_F1,5146,Y,,,2.694
,140229_3,LTE_F1,,144471_1,LTE_F1,9033,Y,,,3.331
,140229_1,LTE_F1,,144563_2,LTE_F1,8433,Y,,,3.78
,140229_1,LTE_F1,,146172_3,LTE_F1,3343,Y,,,8.017
,140229_1,LTE_F1,,140723_2,LTE_F1,6040,Y,,,3.204
,140229_1,LTE_F1,,140722_1,LTE_F1,155,Y,,,7.439
,140229_3,LTE_F1,,140710_1,LTE_F1,9280,Y,,,1.98
,140229_1,LTE_F1,,144472_2,LTE_F1,8203,Y,,,4.09
,140229_3,LTE_F1,,140723_2,LTE_F1,6581,Y,,,4.816
,140229_2,LTE_F1,,140229_3,LTE_F1,5663,Y,,,0.537
,140229_2,LTE_F1,,140229_1,LTE_F1,8868,Y,,,1.44
,140229_2,LTE_F1,,140715_2,LTE_F1,5092,Y,,,7.542
,140229_2,LTE_F1,,140649_1,LTE_F1,1255,Y,,,2.716
,140229_2,LTE_F1,,140641_1,LTE_F1,7550,Y,,,7.208
,140229_2,LTE_F1,,146172_2,LTE_F1,9777,Y,,,3.554
,140229_2,LTE_F1,,145283_2,LTE_F1,6942,Y,,,1.603
,140229_2,LTE_F1,,140755_2,LTE_F1,6747,Y,,,9.036
,140229_3,LTE_F1,,140652_3,LTE_F1,1563,Y,,,8.474
,140229_3,LTE_F1,,140644_2,LTE_F1,9451,Y,,,7.941
,140229_3,LTE_F1,,140740_2,LTE_F1,814,Y,,,7.992
,140229_3,LTE_F1,,140695_1,LTE_F1,8856,Y,,,3.323
,140229_3,LTE_F1,,140229_2,LTE_F1,4289,Y,,,6.266
,140229_3,LTE_F1,,140229_1,LTE_F1,4318,Y,,,2.675
,140229_3,LTE_F1,,144472_1,LTE_F1,3722,Y,,,4.585
,140229_3,LTE_F1,,144472_2,LTE_F1,4704,Y,,,4.336
,140229_1,LTE_F1,,146523_1,LTE_F1,6940,Y,,,1.608
,140229_3,LTE_F1,,140649_1,LTE_F1,7845,Y,,,5.529
,140229_3,LTE_F1,,140652_2,LTE_F1,3070,Y,,,6.377
,140229_3,LTE_F1,,146172_2,LTE_F1,5688,Y,,,1.84
,140229_3,LTE_F1,,144242_3,LTE_F1,2672,Y,,,0.667
,140229_2,LTE_F1,,140649_3,LTE_F1,2406,Y,,,5.974
,140229_2,LTE_F1,,146180_1,LTE_F1,752,Y,,,0.906
,140229_1,LTE_F1,,145283_3,LTE_F1,9173,Y,,,5.751
,140229_3,LTE_F1,,140715_2,LTE_F1,615,Y,,,2.239
,140229_3,LTE_F1,,140948_3,LTE_F1,2752,Y,,,8.15
,140229_1,LTE_F1,,145283_2,LTE_F1,6693,Y,,,7.892
,140229_1,LTE_F1,,144472_3,LTE_F1,7803,Y,,,8.862
,140229_3,LTE_F1,,144472_3,LTE_F1,8047,Y,,,9.18
,140229_3,LTE_F1,,146523_1,LTE_F1,8513,Y,,,8.585
,140229_3,LTE_F1,,140752_3,LTE_F1,7415,Y,,,6.621
,140229_2,LTE_F1,,144472_2,LTE_F1,9124,Y,,,4.213
,140229_3,LTE_F1,,140641_3,LTE_F1,9009,Y,,,6.86
,140229_1,LTE_F1,,140948_3,LTE_F1,5171,Y,,,1.151
,140229_1,LTE_F1,,140710_1,LTE_F1,6081,Y,,,6.539
,140229_3,LTE_F1,,140649_3,LTE_F1,7837,Y,,,0.094
,140229_3,LTE_F1,,146180_1,LTE_F1,9826,Y,,,4.276
,140229_3,LTE_F1,,140641_1,LTE_F1,6317,Y,,,6.308
,140229_1,LTE_F1,,140715_2,LTE_F1,5495,Y,,,1.387
,140229_2,LTE_F1,,144472_3,LTE_F1,5107,Y,,,7.98
,140229_2,LTE_F1,,140710_1,LTE_F1,8895,Y,,,0.741
,140229_1,LTE_F1,,140229_3,LTE_F1,5327,Y,,,7.087
,140229_2,LTE_F1,,146168_2,LTE_F1,234,Y,,,9.952
,140229_3,LTE_F1,,140745_3,LTE_F1,117,Y,,,9.528
,140229_1,LTE_F1,,144605_2,LTE_F1,5078,Y,,,5.99
,140229_3,LTE_F1,,140755_2,LTE_F1,91,Y,,,7.939
,140229_3,LTE_F1,,144609_2,LTE_F1,3262,Y,,,9.388
,140229_3,LTE_F1,,144605_2,LTE_F1,5332,Y,,,6.799
,140229_3,LTE_F1,,140484_2,LTE_F1,243,Y,,,6.706
,140229_3,LTE_F1,,144563_2,LTE_F1,6717,Y,,,0.5
,140229_3,LTE_F1,,144366_2,LTE_F1,8691,Y,,,3.234
,140229_3,LTE_F1,,144228_3,LTE_F1,8853,Y,,,6.387
,140229_1,LTE_F1,,144228_3,LTE_F1,7732,Y,,,1.621
,140229_3,LTE_F1,,144575_1,LTE_F1,3295,Y,,,1.639
,140229_3,LTE_F1,,140724_3,LTE_F1,697,Y,,,1.412
,140229_1,LTE_F1,,140652_3,LTE_F1,3334,Y,,,8.541
,140229_3,LTE_F1,,146186_1,LTE_F1,1957,Y,,,0.415
,140229_2,LTE_F1,,140641_3,LTE_F1,759,Y,,,8.951
,140229_2,LTE_F1,,144228_1,LTE_F1,5804,Y,,,1.147
,140229_3,LTE_F1,,145283_2,LTE_F1,8968,Y,,,7.968
,140229_3,LTE_F1,,146179_1,LTE_F1,2143,Y,,,4.225
,140229_2,LTE_F1,,140750_2,LTE_F1,748,Y,,,3.665
,140229_3,LTE_F1,,142992_3,LTE_F1,7746,Y,,,2.987
,140229_2,LTE_F1,,144472_1,LTE_F1,9889,Y,,,9.142
,140229_1,LTE_F1,,144605_1,LTE_F1,4459,Y,,,6.742
,140229_3,LTE_F1,,140743_1,LTE_F1,9628,Y,,,8.898
,140229_3,LTE_F1,,144680_2,LTE_F1,1360,Y,,,4.425
,140229_1,LTE_F1,,144680_3,LTE_F1,2504,Y,,,4.317
,140229_3,LTE_F1,,140733_2,LTE_F1,6802,Y,,,4.823
,140229_1,LTE_F1,,145283_1,LTE_F1,5480,Y,,,7.76
,140229_1,LTE_F1,,140652_2,LTE_F1,6485,Y,,,6.918
,140229_1,LTE_F1,,140710_3,LTE_F1,4505,Y,,,1.78
,140229_3,LTE_F1,,140730_3,LTE_F1,1839,Y,,,7.817
,140229_2,LTE_F1,,140715_3,LTE_F1,7202,Y,,,9.367
,140229_1,LTE_F1,,140649_1,LTE_F1,247,Y,,,2.688
,140229_2,LTE_F1,,140723_2,LTE_F1,6514,Y,,,4.212
,140229_1,LTE_F1,,144563_3,LTE_F1,379,Y,,,6.849
,140229_3,LTE_F1,,140722_1,LTE_F1,5436,Y,,,9.941
,140229_2,LTE_F1,,144609_2,LTE_F1,5916,Y,,,4.608
,140229_3,LTE_F1,,140722_3,LTE_F1,3844,Y,,,1.854
,140229_1,LTE_F1,,146172_1,LTE_F1,9981,Y,,,3.737
,140229_1,LTE_F1,,144609_2,LTE_F1,8858,Y,,,8.175
,140229_3,LTE_F1,,146168_2,LTE_F1,6235,Y,,,4.631
,140229_3,LTE_F1,,146152_1,LTE_F1,1211,Y,,,1.151
,140229_3,LTE_F1,,147561_3,LTE_F1,1427,Y,,,2.226
,140229_1,LTE_F1,,140715_1,LTE_F1,8207,Y,,,8.319
,140229_3,LTE_F1,,144470_1,LTE_F1,1002,Y,,,0.75
,140229_3,LTE_F1,,142994_3,LTE_F1,2538,Y,,,3.669
,140229_2,LTE_F1,,140484_2,LTE_F1,9561,Y,,,6.561
,140229_1,LTE_F1,,140720_1,LTE_F1,6610,Y,,,8.517
,140229_1,LTE_F1,,140722_2,LTE_F1,3677,Y,,,3.715
,140229_3,LTE_F1,,140651_3,LTE_F1,4702,Y,,,3.957
,140229_3,LTE_F1,,140722_2,LTE_F1,6770,Y,,,1.132
,140229_1,LTE_F1,,140641_3,LTE_F1,2076,Y,,,2.268
,140229_3,LTE_F1,,145283_1,LTE_F1,2500,Y,,,9.227
,140229_3,LTE_F1,,146184_3,LTE_F1,383,Y,,,1.496
