Site,Sitename,Cell,System,Status,Type,PCI_SC_BCCH_PN,BSIC,LON,LAT,Az,Ant_HBW,Ant_type,MDT,EDT,Ht,Obj_Size,Comment
3187,Waverley North -O,13824,3G,On-Air,Non-IBS,70,0,145.096,-37.85,5,65,742215,0,4,29.2,150,
3187,Waverley North -O,13825,3G,On-Air,Non-IBS,71,0,145.096,-37.85,105,65,742215,0,4,29.2,150,
3187,Waverley North -O,13826,3G,On-Air,Non-IBS,72,0,145.096,-37.85,230,65,742215,0,4,29.2,150,
3191,Rosanna -O,13864,3G,On-Air,Non-IBS,409,0,145.073,-37.7416,0,65,742215,0,4,30.5,150,
3191,Rosanna -O,13865,3G,On-Air,Non-IBS,410,0,145.073,-37.7416,100,65,742215,0,4,30.5,150,
3191,Rosanna -O,13866,3G,On-Air,Non-IBS,411,0,145.073,-37.7416,220,65,742215,0,4,30.5,150,
3193,Keilor Downs South -O,13884,3G,On-Air,Non-IBS,379,0,144.832,-37.7503,0,65,742215,0,4,20,150,
3193,Keilor Downs South -O,13885,3G,On-Air,Non-IBS,380,0,144.832,-37.7503,120,65,742215,0,4,17.2,150,
3193,Keilor Downs South -O,13886,3G,On-Air,Non-IBS,381,0,144.832,-37.7503,240,65,742215,0,4,20,150,
3195,Bulleen North -O,13914,3G,On-Air,Non-IBS,136,0,145.091,-37.7565,0,65,742215,0,4,36.5,150,
3195,Bulleen North -O,13915,3G,On-Air,Non-IBS,137,0,145.091,-37.7565,120,65,742215,0,4,36.5,150,
3195,Bulleen North -O,13916,3G,On-Air,Non-IBS,138,0,145.091,-37.7565,240,65,742215,0,4,36.5,150,
3199,Springvale East -O,13954,3G,On-Air,Non-IBS,265,0,145.17,-37.9465,20,65,742215,0,4,27.25,150,
3199,Springvale East -O,13955,3G,On-Air,Non-IBS,266,0,145.17,-37.9465,160,65,742215,0,4,27.25,150,
3199,Springvale East -O,13956,3G,On-Air,Non-IBS,267,0,145.17,-37.9465,290,65,742215,0,4,27.5,150,
3202,Chadstone East -O,13984,3G,On-Air,Non-IBS,88,0,145.112,-37.8889,100,65,742215,0,4,38,150,
3202,Chadstone East -O,13985,3G,On-Air,Non-IBS,89,0,145.112,-37.8889,250,65,742215,0,2,16,150,
3202,Chadstone East -O,13986,3G,On-Air,Non-IBS,90,0,145.112,-37.8889,340,65,742215,0,2,16,150,
3203,Northcorp Park -O,13994,3G,On-Air,Non-IBS,85,0,144.946,-37.682,0,65,742215,0,4,22.15,150,
3203,Northcorp Park -O,13995,3G,On-Air,Non-IBS,86,0,144.946,-37.682,120,65,742215,0,4,22.15,150,
3203,Northcorp Park -O,13996,3G,On-Air,Non-IBS,87,0,144.946,-37.682,220,65,742215,0,4,22.15,150,
3216,Tullamarine -O,14364,3G,On-Air,Non-IBS,388,0,144.872,-37.7161,0,65,742215,0,3,15.5,150,
3216,Tullamarine -O,14365,3G,On-Air,Non-IBS,389,0,144.872,-37.7161,100,65,742215,0,4,15.5,150,
3216,Tullamarine -O,14366,3G,On-Air,Non-IBS,390,0,144.872,-37.7161,210,65,742215,0,3,15.5,150,
3219,Kingsbury South -O,14394,3G,On-Air,Non-IBS,220,0,145.016,-37.7307,20,65,742215,0,4,14.35,150,
3219,Kingsbury South -O,14395,3G,On-Air,Non-IBS,221,0,145.016,-37.7307,120,65,742215,0,4,14.85,150,
3219,Kingsbury South -O,14396,3G,On-Air,Non-IBS,222,0,145.016,-37.7307,210,65,742215,0,4,14.85,150,
3221,Noble Park -O,14424,3G,On-Air,Non-IBS,256,0,145.187,-37.9611,120,65,742215,0,2,25,150,
3221,Noble Park -O,14425,3G,On-Air,Non-IBS,257,0,145.187,-37.9611,220,65,742215,0,2,25,150,
3221,Noble Park -O,14426,3G,On-Air,Non-IBS,258,0,145.187,-37.9611,330,65,742215,0,2,25,150,
3222,Lower Temple -O,14434,3G,On-Air,Non-IBS,301,0,145.105,-37.7689,0,65,742215,0,2,30,150,
3222,Lower Temple -O,14435,3G,On-Air,Non-IBS,302,0,145.105,-37.7689,120,65,742215,0,4,30,150,
3222,Lower Temple -O,14436,3G,On-Air,Non-IBS,303,0,145.105,-37.7689,240,65,742215,0,2,30,150,
3224,Knox City -O,14454,3G,On-Air,Non-IBS,241,0,145.237,-37.8703,0,65,742215,0,4,30,150,
3224,Knox City -O,14455,3G,On-Air,Non-IBS,242,0,145.237,-37.8703,120,65,742215,0,4,30,150,
3224,Knox City -O,14456,3G,On-Air,Non-IBS,243,0,145.237,-37.8703,260,65,742215,0,4,30,150,
3226,Coburg North -O,14474,3G,On-Air,Non-IBS,67,0,144.954,-37.7292,0,65,742215,0,4,21,150,
3226,Coburg North -O,14475,3G,On-Air,Non-IBS,68,0,144.954,-37.7292,120,65,742215,0,4,21,150,
3226,Coburg North -O,14476,3G,On-Air,Non-IBS,69,0,144.954,-37.7292,240,65,742215,0,4,21,150,
3227,Box Hill South -O,14484,3G,On-Air,Non-IBS,37,0,145.133,-37.8357,0,65,742215,0,4,25,150,
3227,Box Hill South -O,14485,3G,On-Air,Non-IBS,38,0,145.133,-37.8357,120,65,742215,0,2,25,150,
3227,Box Hill South -O,14486,3G,On-Air,Non-IBS,39,0,145.133,-37.8357,240,65,742215,0,4,25,150,
3230,Greenvale -O,14514,3G,On-Air,Non-IBS,94,0,144.873,-37.6543,20,65,742215,0,4,13.5,150,
3230,Greenvale -O,14515,3G,On-Air,Non-IBS,95,0,144.873,-37.6543,120,65,742215,0,4,16.5,150,
3230,Greenvale -O,14516,3G,On-Air,Non-IBS,96,0,144.873,-37.6543,260,65,742215,0,4,16.5,150,
3231,Doncaster Junction -O,14524,3G,On-Air,Non-IBS,331,0,145.123,-37.7885,0,65,742215,0,4,27.3,150,
3231,Doncaster Junction -O,14525,3G,On-Air,Non-IBS,332,0,145.123,-37.7885,120,65,742215,0,6,27.3,150,
3231,Doncaster Junction -O,14526,3G,On-Air,Non-IBS,333,0,145.123,-37.7885,260,65,742215,0,8,27.3,150,
3232,Doncaster West -O,14534,3G,On-Air,Non-IBS,325,0,145.117,-37.7771,20,65,742215,0,4,11.5,150,
3232,Doncaster West -O,14535,3G,On-Air,Non-IBS,326,0,145.117,-37.7771,120,65,742215,0,2,11.5,150,
3232,Doncaster West -O,14536,3G,On-Air,Non-IBS,327,0,145.117,-37.7771,270,65,742215,0,2,11.5,150,
3247,AltonaNorth -O,14694,3G,On-Air,Non-IBS,13,0,144.814,-37.8247,100,65,742215,0,4,25,150,
3247,AltonaNorth -O,14695,3G,On-Air,Non-IBS,14,0,144.814,-37.8247,210,65,742215,0,4,25,150,
3247,AltonaNorth -O,14696,3G,On-Air,Non-IBS,15,0,144.814,-37.8247,340,65,742215,0,2,25,150,
3248,AvondaleHeights -O,14714,3G,On-Air,Non-IBS,400,0,144.859,-37.7514,40,65,742215,0,4,19.37,150,
3248,AvondaleHeights -O,14715,3G,On-Air,Non-IBS,401,0,144.859,-37.7514,140,65,742215,0,4,19.37,150,
3248,AvondaleHeights -O,14716,3G,On-Air,Non-IBS,402,0,144.859,-37.7514,290,65,742215,0,4,19.37,150,
3250,Oakleigh North -O,14744,3G,On-Air,Non-IBS,91,0,145.094,-37.8943,30,65,742215,0,4,22,150,
3250,Oakleigh North -O,14745,3G,On-Air,Non-IBS,92,0,145.094,-37.8943,120,65,742215,0,4,22,150,
3250,Oakleigh North -O,14746,3G,On-Air,Non-IBS,93,0,145.094,-37.8943,240,65,742215,0,4,22,150,
3261,Newport West -O,14944,3G,On-Air,Non-IBS,37,0,144.838,-37.8446,100,65,742215,0,4,24.5,150,
3261,Newport West -O,14945,3G,On-Air,Non-IBS,38,0,144.838,-37.8446,210,65,742215,0,4,24.5,150,
3261,Newport West -O,14946,3G,On-Air,Non-IBS,39,0,144.838,-37.8446,330,65,742215,0,4,24.5,150,
3262,Keysborough -O,14954,3G,On-Air,Non-IBS,148,0,145.145,-37.9869,20,65,742215,0,4,23,150,
3262,Keysborough -O,14955,3G,On-Air,Non-IBS,149,0,145.145,-37.9869,140,65,742215,0,4,23,150,
3262,Keysborough -O,14956,3G,On-Air,Non-IBS,150,0,145.145,-37.9869,260,65,742215,0,4,23,150,
3263,Clayton South -O,14964,3G,On-Air,Non-IBS,127,0,145.116,-37.9405,80,65,742215,0,4,32,150,
3263,Clayton South -O,14965,3G,On-Air,Non-IBS,128,0,145.116,-37.9405,200,65,742215,0,4,32,150,
3263,Clayton South -O,14966,3G,On-Air,Non-IBS,129,0,145.116,-37.9405,320,65,742215,0,4,32,150,
3264,Brandon Park -O,14984,3G,On-Air,Non-IBS,289,0,145.161,-37.9075,60,65,742215,0,4,25,150,
3264,Brandon Park -O,14985,3G,On-Air,Non-IBS,290,0,145.161,-37.9075,140,65,742215,0,4,22,150,
3264,Brandon Park -O,14986,3G,On-Air,Non-IBS,291,0,145.161,-37.9075,270,65,742215,0,4,25,150,
3266,Donvale West -O,15004,3G,On-Air,Non-IBS,319,0,145.159,-37.7909,0,65,742215,0,4,12.5,150,
3266,Donvale West -O,15005,3G,On-Air,Non-IBS,320,0,145.159,-37.7909,120,65,742215,0,4,14,150,
3266,Donvale West -O,15006,3G,On-Air,Non-IBS,321,0,145.159,-37.7909,240,65,742215,0,2,14,150,
3269,Springvale Junction -O,15024,3G,On-Air,Non-IBS,283,0,145.15,-37.9327,0,65,742215,0,3,21.47,150,
3269,Springvale Junction -O,15025,3G,On-Air,Non-IBS,284,0,145.15,-37.9327,120,65,742215,0,3,21.47,150,
3269,Springvale Junction -O,15026,3G,On-Air,Non-IBS,285,0,145.15,-37.9327,240,65,742215,0,3,21.47,150,
3270,Preston -O,15034,3G,On-Air,Non-IBS,211,0,145.002,-37.7413,0,65,742215,0,2,15.85,150,
3270,Preston -O,15035,3G,On-Air,Non-IBS,212,0,145.002,-37.7413,110,65,742215,0,2,15.85,150,
3270,Preston -O,15036,3G,On-Air,Non-IBS,213,0,145.002,-37.7413,255,65,742215,0,2,15.85,150,
3271,Wantirna North -O,15044,3G,On-Air,Non-IBS,7,0,145.226,-37.8532,0,65,742215,0,2,20.2,150,
3271,Wantirna North -O,15045,3G,On-Air,Non-IBS,8,0,145.226,-37.8532,120,65,742215,0,2,20.2,150,
3271,Wantirna North -O,15046,3G,On-Air,Non-IBS,9,0,145.226,-37.8532,240,65,742215,0,4,20.2,150,
3272,Box Hill North -O,15054,3G,On-Air,Non-IBS,355,0,145.11,-37.7956,110,65,742215,0,4,1.1,150,
3272,Box Hill North -O,15055,3G,On-Air,Non-IBS,356,0,145.11,-37.7956,205,65,742215,0,4,3,150,
3272,Box Hill North -O,15056,3G,On-Air,Non-IBS,357,0,145.11,-37.7956,280,65,742215,0,4,3,150,
3279,Dingley -O,15124,3G,On-Air,Non-IBS,139,0,145.139,-37.9695,10,65,742215,0,4,22.5,150,
3279,Dingley -O,15125,3G,On-Air,Non-IBS,140,0,145.139,-37.9695,130,65,742215,0,4,22.5,150,
3279,Dingley -O,15126,3G,On-Air,Non-IBS,141,0,145.139,-37.9695,250,65,742215,0,4,22.5,150,
3280,Ivanhoe North -O,15134,3G,On-Air,Non-IBS,145,0,145.054,-37.7571,0,65,742215,0,4,14.5,150,
3280,Ivanhoe North -O,15135,3G,On-Air,Non-IBS,146,0,145.054,-37.7571,120,65,742215,0,4,14.5,150,
3280,Ivanhoe North -O,15136,3G,On-Air,Non-IBS,147,0,145.054,-37.7571,240,65,742215,0,4,14.5,150,
3282,Nunawading Station -O,15154,3G,On-Air,Non-IBS,55,0,145.171,-37.8204,0,65,742215,0,2,11,150,
3282,Nunawading Station -O,15155,3G,On-Air,Non-IBS,56,0,145.171,-37.8204,120,65,742215,0,2,11,150,
3282,Nunawading Station -O,15156,3G,On-Air,Non-IBS,57,0,145.171,-37.8204,240,65,742215,0,2,11,150,
3283,Nunawading -O,15164,3G,On-Air,Non-IBS,322,0,145.176,-37.8062,0,65,742215,0,2,21.5,150,
3283,Nunawading -O,15165,3G,On-Air,Non-IBS,323,0,145.176,-37.8062,120,65,742215,0,2,21.5,150,
3283,Nunawading -O,15166,3G,On-Air,Non-IBS,324,0,145.176,-37.8062,240,65,742215,0,2,21.5,150,
3285,Heatherton -O,15184,3G,On-Air,Non-IBS,22,0,145.11,-37.9661,0,65,742215,0,4,24,150,
3285,Heatherton -O,15185,3G,On-Air,Non-IBS,23,0,145.11,-37.9661,120,65,742215,0,4,24,150,
3285,Heatherton -O,15186,3G,On-Air,Non-IBS,24,0,145.11,-37.9661,240,65,742215,0,4,24,150,
3286,Jordanville -O,15194,3G,On-Air,Non-IBS,85,0,145.115,-37.8744,0,65,742215,0,2,24.5,150,
3286,Jordanville -O,15195,3G,On-Air,Non-IBS,86,0,145.115,-37.8744,120,65,742215,0,2,24.5,150,
3286,Jordanville -O,15196,3G,On-Air,Non-IBS,87,0,145.115,-37.8744,240,65,742215,0,2,24.5,150,
3287,Reservoir West -O,15234,3G,On-Air,Non-IBS,223,0,144.984,-37.7147,30,65,742215,0,4,22.1,150,
3287,Reservoir West -O,15235,3G,On-Air,Non-IBS,224,0,144.984,-37.7147,120,65,742215,0,4,22.1,150,
3287,Reservoir West -O,15236,3G,On-Air,Non-IBS,225,0,144.984,-37.7147,240,65,742215,0,4,22.1,150,
3288,Blackburn North -O,15244,3G,On-Air,Non-IBS,340,0,145.124,-37.7981,0,65,742215,0,4,21.1,150,
3288,Blackburn North -O,15245,3G,On-Air,Non-IBS,341,0,145.124,-37.7981,100,65,742215,0,4,21.1,150,
3288,Blackburn North -O,15246,3G,On-Air,Non-IBS,342,0,145.124,-37.7981,260,65,742215,0,6,21.1,150,
3289,Box Hill TAFE -O,15254,3G,On-Air,Non-IBS,34,0,145.114,-37.8169,0,65,742215,0,4,35.5,150,
3289,Box Hill TAFE -O,15255,3G,On-Air,Non-IBS,35,0,145.114,-37.8169,120,65,742215,0,4,35.5,150,
3289,Box Hill TAFE -O,15256,3G,On-Air,Non-IBS,36,0,145.114,-37.8169,240,65,742215,0,4,35.17,150,
3290,Bennettswood East -O,15264,3G,On-Air,Non-IBS,73,0,145.115,-37.8502,0,65,742215,0,4,17,150,
3290,Bennettswood East -O,15265,3G,On-Air,Non-IBS,74,0,145.115,-37.8502,120,65,742215,0,4,17,150,
3290,Bennettswood East -O,15266,3G,On-Air,Non-IBS,75,0,145.115,-37.8502,240,65,742215,0,4,17,150,
3291,Forest Hill South -O,15274,3G,On-Air,Non-IBS,79,0,145.15,-37.8545,0,65,742215,0,4,16,150,
3291,Forest Hill South -O,15275,3G,On-Air,Non-IBS,80,0,145.15,-37.8545,120,65,742215,0,4,16,150,
3291,Forest Hill South -O,15276,3G,On-Air,Non-IBS,81,0,145.15,-37.8545,240,65,742215,0,4,16,150,
3292,Brooklyn -O,15284,3G,On-Air,Non-IBS,46,0,144.852,-37.8239,90,65,742215,0,4,23,150,
3292,Brooklyn -O,15285,3G,On-Air,Non-IBS,47,0,144.852,-37.8239,240,65,742215,0,4,23,150,
3292,Brooklyn -O,15286,3G,On-Air,Non-IBS,48,0,144.852,-37.8239,330,65,742215,0,4,23,150,
3293,Laverton South -O,15294,3G,On-Air,Non-IBS,16,0,144.779,-37.8624,0,65,742215,0,4,27.5,150,
3293,Laverton South -O,15295,3G,On-Air,Non-IBS,17,0,144.779,-37.8624,120,65,742215,0,4,27.5,150,
3293,Laverton South -O,15296,3G,On-Air,Non-IBS,18,0,144.779,-37.8624,240,65,742215,0,4,27.5,150,
3294,West Meadows North -O,15304,3G,On-Air,Non-IBS,91,0,144.904,-37.6717,0,65,742215,0,4,30,150,
3294,West Meadows North -O,15305,3G,On-Air,Non-IBS,92,0,144.904,-37.6717,120,65,742215,0,4,30,150,
3294,West Meadows North -O,15306,3G,On-Air,Non-IBS,93,0,144.904,-37.6717,240,65,742215,0,4,30,150,
3295,Braeside -O,15314,3G,On-Air,Non-IBS,55,0,145.111,-38.0094,0,65,742215,0,4,21.8,150,
3295,Braeside -O,15315,3G,On-Air,Non-IBS,56,0,145.111,-38.0094,120,65,742215,0,4,21.8,150,
3295,Braeside -O,15316,3G,On-Air,Non-IBS,57,0,145.111,-38.0094,240,65,742215,0,4,21.8,150,
3296,Altona Meadows -O,15334,3G,On-Air,Non-IBS,28,0,144.787,-37.8752,0,65,742215,0,4,22.5,150,
3296,Altona Meadows -O,15335,3G,On-Air,Non-IBS,29,0,144.787,-37.8752,120,65,742215,0,4,22.5,150,
3296,Altona Meadows -O,15336,3G,On-Air,Non-IBS,30,0,144.787,-37.8752,240,65,742215,0,4,22.5,150,
3297,Cherry Lake North -O,15344,3G,On-Air,Non-IBS,31,0,144.819,-37.8419,20,65,742215,0,2,13.5,150,
3297,Cherry Lake North -O,15345,3G,On-Air,Non-IBS,32,0,144.819,-37.8419,120,65,742215,0,4,13.5,150,
3297,Cherry Lake North -O,15346,3G,On-Air,Non-IBS,33,0,144.819,-37.8419,240,65,742215,0,2,13.5,150,
3298,South Kingsville -O,15354,3G,On-Air,Non-IBS,49,0,144.857,-37.8305,100,65,742213,0,4,25,150,
3298,South Kingsville -O,15355,3G,On-Air,Non-IBS,50,0,144.857,-37.8305,190,65,742213,0,4,25,150,
3298,South Kingsville -O,15356,3G,On-Air,Non-IBS,51,0,144.857,-37.8305,290,65,742213,0,4,25,150,
3300,Williamstown North -O,15384,3G,On-Air,Non-IBS,52,0,144.858,-37.8532,0,65,742215,0,4,24,150,
3300,Williamstown North -O,15385,3G,On-Air,Non-IBS,53,0,144.858,-37.8532,120,65,742215,0,4,24,150,
3300,Williamstown North -O,15386,3G,On-Air,Non-IBS,54,0,144.858,-37.8532,240,65,742215,0,4,24,150,
33009,MCG -V,10104,3G,On-Air,Non-IBS,403,0,144.981,-37.8218,30,65,742215,2,5,34,150,
33009,MCG -V,10105,3G,On-Air,Non-IBS,404,0,144.981,-37.8218,130,65,742215,2,5,30,150,
33009,MCG -V,10106,3G,On-Air,Non-IBS,405,0,144.981,-37.8218,260,65,742215,2,5,28,150,
3301,Clayton North -O,15394,3G,On-Air,Non-IBS,106,0,145.145,-37.9146,0,65,742215,0,4,30.5,150,
3301,Clayton North -O,15395,3G,On-Air,Non-IBS,107,0,145.145,-37.9146,100,65,742215,0,4,30.5,150,
3301,Clayton North -O,15396,3G,On-Air,Non-IBS,108,0,145.145,-37.9146,240,65,742215,0,4,30.5,150,
33010,Airport West -V,10114,3G,On-Air,Non-IBS,148,0,144.889,-37.7179,90,65,742215,0,4,27,150,
33010,Airport West -V,10115,3G,On-Air,Non-IBS,149,0,144.889,-37.7179,210,65,742215,0,4,27,150,
33010,Airport West -V,10116,3G,On-Air,Non-IBS,150,0,144.889,-37.7179,330,65,742215,0,4,27,150,
33012,Oakleigh Central,10134,3G,On-Air,Non-IBS,370,0,145.089,-37.9004,60,65,742215,0,4,22,150,
33012,Oakleigh Central,10135,3G,On-Air,Non-IBS,371,0,145.089,-37.9004,160,65,742215,0,4,22,150,
33012,Oakleigh Central,10136,3G,On-Air,Non-IBS,372,0,145.089,-37.9004,280,65,742215,0,4,22,150,
33015,Carlton Gardens -V,10164,3G,On-Air,Non-IBS,361,0,144.972,-37.8097,90,65,742215,0,4,20,150,
33015,Carlton Gardens -V,10165,3G,On-Air,Non-IBS,362,0,144.972,-37.8097,210,65,742215,2,4,20,150,
33015,Carlton Gardens -V,10166,3G,On-Air,Non-IBS,363,0,144.972,-37.8097,350,65,742215,0,4,20,150,
33016,Hawthorn South,10174,3G,On-Air,Non-IBS,412,0,145.018,-37.8321,40,65,742215,0,4,25,150,
33016,Hawthorn South,10175,3G,On-Air,Non-IBS,413,0,145.018,-37.8321,150,65,742215,0,4,25,150,
33016,Hawthorn South,10176,3G,On-Air,Non-IBS,414,0,145.018,-37.8321,230,65,742215,0,2,25,150,
33017,Moreland,10184,3G,On-Air,Non-IBS,280,0,144.957,-37.7558,100,65,742215,0,5,21.93,150,
33017,Moreland,10185,3G,On-Air,Non-IBS,281,0,144.957,-37.7558,210,65,742215,0,6,21.93,150,
33017,Moreland,10186,3G,On-Air,Non-IBS,282,0,144.957,-37.7558,300,65,742215,0,5,21.93,150,
33018,Highett North -V,10194,3G,On-Air,Non-IBS,403,0,145.036,-37.9374,70,65,742215,0,4,21,150,
33018,Highett North -V,10195,3G,On-Air,Non-IBS,404,0,145.036,-37.9374,190,65,742215,0,4,21,150,
33018,Highett North -V,10196,3G,On-Air,Non-IBS,405,0,145.036,-37.9374,320,65,742215,0,4,21,150,
33019,Flagstaff Gardens -V,10204,3G,On-Air,Non-IBS,19,0,144.952,-37.8127,100,65,742215,3,7,44,150,
33019,Flagstaff Gardens -V,10205,3G,On-Air,Non-IBS,20,0,144.952,-37.8127,240,65,742215,3,8,44,150,
33019,Flagstaff Gardens -V,10206,3G,On-Air,Non-IBS,21,0,144.952,-37.8127,340,65,742215,3,6,48,150,
3302,Noble Park South -O,15404,3G,On-Air,Non-IBS,145,0,145.167,-37.9785,80,65,742215,0,4,17,150,
3302,Noble Park South -O,15405,3G,On-Air,Non-IBS,146,0,145.167,-37.9785,200,65,742215,0,4,17,150,
3302,Noble Park South -O,15406,3G,On-Air,Non-IBS,147,0,145.167,-37.9785,320,65,742215,0,4,17,150,
33020,Footscray West -V,10214,3G,On-Air,Non-IBS,292,0,144.885,-37.7938,100,65,742215,0,4,21.8,150,
33020,Footscray West -V,10215,3G,On-Air,Non-IBS,293,0,144.885,-37.7938,240,65,742215,0,4,19.95,150,
33020,Footscray West -V,10216,3G,On-Air,Non-IBS,294,0,144.885,-37.7938,350,65,742215,0,4,24.9,150,
33021,Kooyong,10224,3G,On-Air,Non-IBS,307,0,145.014,-37.8439,70,65,742215,0,4,38,150,
33021,Kooyong,10225,3G,On-Air,Non-IBS,308,0,145.014,-37.8439,160,65,742215,0,4,38,150,
33021,Kooyong,10226,3G,On-Air,Non-IBS,309,0,145.014,-37.8439,280,65,742215,0,2,38,150,
33022,Southbank,10254,3G,On-Air,Non-IBS,100,0,144.963,-37.8239,40,65,742215,2,4,36,150,
33022,Southbank,10255,3G,On-Air,Non-IBS,101,0,144.963,-37.8239,160,65,742215,2,4,33,150,
33022,Southbank,10256,3G,On-Air,Non-IBS,102,0,144.963,-37.8239,270,65,742215,2,4,36,150,
33023,Flemington Race Course -V,10264,3G,On-Air,Non-IBS,316,0,144.905,-37.7904,30,65,742215,0,4,32.5,150,
33023,Flemington Race Course -V,10265,3G,On-Air,Non-IBS,317,0,144.905,-37.7904,140,65,742215,4,4,32.5,150,
33023,Flemington Race Course -V,10266,3G,On-Air,Non-IBS,318,0,144.905,-37.7904,240,65,742215,0,4,32.5,150,
33025,Elwood -V,10284,3G,On-Air,Non-IBS,283,0,144.987,-37.8875,50,65,742215,0,4,20,150,
33025,Elwood -V,10285,3G,On-Air,Non-IBS,284,0,144.987,-37.8875,170,65,742215,0,2,20,150,
33025,Elwood -V,10286,3G,On-Air,Non-IBS,285,0,144.987,-37.8875,320,65,742215,0,2,20,150,
33026,Royal Pde,10294,3G,On-Air,Non-IBS,337,0,144.959,-37.7838,0,65,742215,0,4,25,150,
33026,Royal Pde,10295,3G,On-Air,Non-IBS,338,0,144.959,-37.7838,120,65,742215,0,4,25,150,
33026,Royal Pde,10296,3G,On-Air,Non-IBS,339,0,144.959,-37.7838,220,65,742215,0,4,25,150,
33028,St Kilda West -V,10314,3G,On-Air,Non-IBS,178,0,144.973,-37.866,60,65,742215,2,6,30,150,
33028,St Kilda West -V,10315,3G,On-Air,Non-IBS,179,0,144.973,-37.866,160,65,742215,2,6,30,150,
33028,St Kilda West -V,10316,3G,On-Air,Non-IBS,180,0,144.973,-37.866,320,65,742215,2,6,30,150,
33029,Moorabbin North -V,10324,3G,On-Air,Non-IBS,388,0,145.063,-37.922,160,65,742215,0,2,15,150,
33029,Moorabbin North -V,10325,3G,On-Air,Non-IBS,389,0,145.063,-37.922,270,65,742215,0,2,15,150,
33029,Moorabbin North -V,10326,3G,On-Air,Non-IBS,390,0,145.063,-37.922,350,65,742215,0,4,15,150,
3303,Braybrook North -O,15414,3G,On-Air,Non-IBS,394,0,144.835,-37.7647,0,65,742215,0,4,21,150,
3303,Braybrook North -O,15415,3G,On-Air,Non-IBS,395,0,144.835,-37.7647,120,65,742215,0,4,21,150,
3303,Braybrook North -O,15416,3G,On-Air,Non-IBS,396,0,144.835,-37.7647,240,65,742215,0,4,21,150,
33030,Collingwood West,10334,3G,On-Air,Non-IBS,4,0,144.982,-37.7954,60,65,742215,0,4,25,150,
33030,Collingwood West,10335,3G,On-Air,Non-IBS,5,0,144.982,-37.7954,170,65,742215,0,5,25,150,
33030,Collingwood West,10336,3G,On-Air,Non-IBS,6,0,144.982,-37.7954,290,65,742215,0,4,25,150,
33032,Yarravill West -O,10354,3G,On-Air,Non-IBS,223,0,144.886,-37.8271,0,65,742215,0,5,16.8,150,
33032,Yarravill West -O,10355,3G,On-Air,Non-IBS,224,0,144.886,-37.8271,135,65,742215,0,4,15.65,150,
33032,Yarravill West -O,10356,3G,On-Air,Non-IBS,225,0,144.886,-37.8271,240,65,742215,0,4,16.8,150,
33034,Seddon,10374,3G,On-Air,Non-IBS,289,0,144.899,-37.8121,90,65,742215,0,4,21,150,
33034,Seddon,10375,3G,On-Air,Non-IBS,290,0,144.899,-37.8121,200,65,742215,0,4,21,150,
33034,Seddon,10376,3G,On-Air,Non-IBS,291,0,144.899,-37.8121,310,65,742215,0,4,21,150,
33035,Williamstown Pier,10384,3G,On-Air,Non-IBS,172,0,144.906,-37.865,0,65,742215,0,9,20,150,
33035,Williamstown Pier,10385,3G,On-Air,Non-IBS,173,0,144.906,-37.865,170,65,742215,0,7,23,150,
33035,Williamstown Pier,10386,3G,On-Air,Non-IBS,174,0,144.906,-37.865,270,65,742215,0,5,20,150,
33037,St Kilda North -V,10404,3G,On-Air,Non-IBS,148,0,144.982,-37.8576,0,65,742215,0,7,23,150,
33037,St Kilda North -V,10405,3G,On-Air,Non-IBS,149,0,144.982,-37.8576,90,65,742215,0,6,18,150,
33037,St Kilda North -V,10406,3G,On-Air,Non-IBS,150,0,144.982,-37.8576,180,65,742215,0,6,26,150,
33038,Mentone -V,10414,3G,On-Air,Non-IBS,40,0,145.063,-37.9748,50,65,742215,0,4,31,150,
33038,Mentone -V,10415,3G,On-Air,Non-IBS,41,0,145.063,-37.9748,140,65,742215,0,4,31,150,
33038,Mentone -V,10416,3G,On-Air,Non-IBS,42,0,145.063,-37.9748,240,65,742215,0,2,31,150,
33039,Cheltenham -V,10424,3G,On-Air,Non-IBS,31,0,145.054,-37.9617,50,65,742215,0,4,24,150,
33039,Cheltenham -V,10425,3G,On-Air,Non-IBS,32,0,145.054,-37.9617,150,65,742215,0,4,24,150,
33039,Cheltenham -V,10426,3G,On-Air,Non-IBS,33,0,145.054,-37.9617,270,65,742215,0,4,24,150,
3304,Sunshine Station -O,15424,3G,On-Air,Non-IBS,283,0,144.831,-37.791,60,65,742215,0,4,22.6,150,
3304,Sunshine Station -O,15425,3G,On-Air,Non-IBS,284,0,144.831,-37.791,180,65,742215,0,4,22.6,150,
3304,Sunshine Station -O,15426,3G,On-Air,Non-IBS,285,0,144.831,-37.791,300,65,742215,0,4,22.6,150,
33041,Footscray -V,10444,3G,On-Air,Non-IBS,295,0,144.906,-37.8014,60,65,742215,0,4,22,150,
33041,Footscray -V,10445,3G,On-Air,Non-IBS,296,0,144.906,-37.8014,180,65,742215,0,4,22,150,
33041,Footscray -V,10446,3G,On-Air,Non-IBS,297,0,144.906,-37.8014,270,65,742215,0,4,22,150,
33043,Oakleigh South -V,10604,3G,On-Air,Non-IBS,391,0,145.08,-37.9228,110,65,742215,0,4,26,150,
33043,Oakleigh South -V,10605,3G,On-Air,Non-IBS,392,0,145.08,-37.9228,210,65,742215,0,2,26,150,
